,_id,qc_user,run_timestamp,_cls,cartridge_pass_fail,build_completion_date,build_completion_user,pressure_line_qc,rework,rework_description,dev_ncmr,entry_date,cartridge_type,membrane_lot,center_cap_lot,anolyte_tank_leak_rate,catholyte_tank_leak_rate,notes,qc_results,latest_assay_analysis_pass_fail,latest_assay_analysis_fail_reason,membrane_gap,tank_leak_rate,pressure_line_leak_rate,size_insert_lot,pn050_319_LCLot,pre_glue_x_measurement,pre_glue_z_measurement,b_date_ts,b_date,exp_date
125,6250818993,ekta.sharma,1755614727,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755520140000},productionline@proteinsimple.com,0.0163,False,NA,,{'$date': 1755509359474},6,,,,,,"[{'analysis_timestamp': 1755610504, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1850_2025-08-19_10-45-27', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755624913, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,-6.05,3.94,1755520140000,2025-08-18 12:29:00,2026-08-31
126,6250818995,ekta.sharma,1755614746,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755520320000},productionline@proteinsimple.com,0.0176,False,NA,,{'$date': 1755509689701},6,,,,,,"[{'analysis_timestamp': 1755610838, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3045_2025-08-19_07-45-46', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755625245, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,0.36,-0.97,1755520320000,2025-08-18 12:32:00,2026-08-31
127,6250818990,ekta.sharma,1755614753,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755519420000},productionline@proteinsimple.com,0.0031,False,NA,,{'$date': 1755508700129},6,,,,,,"[{'analysis_timestamp': 1755610002, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf2227_2025-08-19_07-45-53', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755624412, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,0.46,-1.86,1755519420000,2025-08-18 12:17:00,2026-08-31
128,6250818994,ekta.sharma,1755614764,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755520260000},productionline@proteinsimple.com,0.013,False,NA,,{'$date': 1755509490764},6,,,,,,"[{'analysis_timestamp': 1755610652, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3050_2025-08-19_10-46-04', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755625066, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,0.33,-1.15,1755520260000,2025-08-18 12:31:00,2026-08-31
129,6250818992,ekta.sharma,1755614839,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755519840000},productionline@proteinsimple.com,0.002,False,NA,,{'$date': 1755509101942},6,,,,,,"[{'analysis_timestamp': 1755610350, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3047_2025-08-19_07-47-19', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755624761, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,2.45,-1.67,1755519840000,2025-08-18 12:24:00,2026-08-31
130,1250818461,icaro.mesquita,1755617613,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755549420000},productionline@proteinsimple.com,0.0267,False,NONE,N/A,{'$date': 1755538715100},1,20130775,1826045,0.0181,0.0125,,"[{'analysis_timestamp': 1755610166, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-19_08-33-33', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755624573, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755549420000,2025-08-18 20:37:00,2026-08-31
131,1250818466,icaro.mesquita,1755617633,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755551700000},productionline@proteinsimple.com,0.0325,False,NONE,N/A,{'$date': 1755540974073},1,20130775,1826045,0.0184,0.0279,,"[{'analysis_timestamp': 1755610543, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-19_11-33-53', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755624950, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755551700000,2025-08-18 21:15:00,2026-08-31
132,1250818463,icaro.mesquita,1755617675,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755549600000},productionline@proteinsimple.com,0.0315,False,NONE,N/A,{'$date': 1755538885347},1,20130775,1826045,0.0236,0.025,,"[{'analysis_timestamp': 1755610337, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-19_11-34-35', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755624743, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755549600000,2025-08-18 20:40:00,2026-08-31
133,1250818468,icaro.mesquita,1755617701,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755552960000},productionline@proteinsimple.com,0.0302,False,NONE,N/A,{'$date': 1755542252437},1,20130775,1825886,0.0165,0.0163,,"[{'analysis_timestamp': 1755610686, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-19_11-35-01', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625093, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755552960000,2025-08-18 21:36:00,2026-08-31
134,1250818469,icaro.mesquita,1755617702,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755553500000},productionline@proteinsimple.com,0.0239,False,NONE,N/A,{'$date': 1755542759394},1,20130775,1825886,0.0224,0.0272,,"[{'analysis_timestamp': 1755610801, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf3051_2025-08-19_08-35-02', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625207, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755553500000,2025-08-18 21:45:00,2026-08-31
135,1250818470,icaro.mesquita,1755617747,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755554700000},productionline@proteinsimple.com,0.0316,False,NONE,N/A,{'$date': 1755543995388},1,20130775,1825886,0.018,0.0223,,"[{'analysis_timestamp': 1755610935, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1130_2025-08-19_08-35-47', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625342, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755554700000,2025-08-18 22:05:00,2026-08-31
136,1250818462,icaro.mesquita,1755617847,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755549540000},productionline@proteinsimple.com,0.0314,False,NONE,N/A,{'$date': 1755538834149},1,20130775,1826045,0.0096,0.0089,,"[{'analysis_timestamp': 1755610250, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-19_08-37-27', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755624658, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755549540000,2025-08-18 20:39:00,2026-08-31
137,1250818467,icaro.mesquita,1755617882,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755552540000},productionline@proteinsimple.com,0.0281,False,NONE,N/A,{'$date': 1755541806724},1,20130775,1826045,0.022,0.0249,,"[{'analysis_timestamp': 1755610599, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2009_2025-08-19_08-38-02', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625005, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755552540000,2025-08-18 21:29:00,2026-08-31
138,1250818465,icaro.mesquita,1755617891,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755551640000},productionline@proteinsimple.com,0.0274,False,NONE,N/A,{'$date': 1755540915635},1,20130775,1826045,0.0269,0.0297,,"[{'analysis_timestamp': 1755610427, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-19_08-38-11', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755624833, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755551640000,2025-08-18 21:14:00,2026-08-31
